Description,TotalSalesDollars,ProfitMargin
Piper Heidsieck Brut,17321.149999999972,12.699214544068818
Pitu Brazilian Rum Cachaca,3740.209999999987,90.21873103381893
Pizzolato Pnt Grigio,39074.100000000384,74.68113149119262
Placido Pinot Grigio Venezi,134.84999999999997,52.56952169076751
Plantation Original Dark Rum,16986.559999999863,32.34957519356414
Platte Valley Fireshine,8829.419999999924,51.37370291593291
Poggio Altero Antico Brunllo,1082.81,89.74612351197348
Poggio Amorelli Chianti Clsc,683.64,78.07618044584869
Pol Roger 02 Sir W Churchill,7955.640000000001,79.07195398484598
Pol Roger Brut Vintage,11838.52,87.67286789227032
Poli Sarpa Grappa,8234.07999999998,23.197127062160984
Pomino Benefizio Bianco,2345.49,20.011596723925468
Pommerey Brut Rose Champagne,1559.74,79.75560029235642
Pommery Cuvee Louise 2002,1374.89,88.26960702310731
Pommery Falltime Extra Dry C,10406.699999999984,58.94644796140942
Ponte Vinho Verde,599.4,4.704704704704694
Porta Vita Bianco,539.5500000000001,22.416828838847184
Portal 40 Yr Old Tawny Port,189.99,34.21232696457709
Portillo Malbec,215.76,65.51724137931035
Poseidons Vyd Molnar Pnt Nr,2298.85,13.650303412575852
Prairie Organic Gin,6804.119999999966,61.16294245251387
Prairie Organic Kosher Vodka,7383.289999999956,66.21208160589636
Pravis Pnt Grigio Vignetti,2337.3999999999983,81.79515701206468
Prichard's Single Malt,34.99,23.663903972563592
Principato Pnt Nr Pavia,6331.809999999978,7.040798760543655
Pro.mis.Q.ous Red CA,318.71000000000004,12.603934611402238
Proemio Chard,175.77999999999997,59.38104448742746
Promesses de France CdRhone,103.86999999999999,94.69529219216327
Prunotto Barbaresco,3038.4099999999985,15.53444071076645
Pulenta Est Malbec Mendoza,2131.18,85.2701320395274
Pumpkin Face Rum,5703.089999999985,40.00725922263177
Pura Vida Silver Tequila,6494.2599999999875,10.096916353826115
Purity Vodka,479.88,26.481620405101275
Querceto Il Picchio Chianti,949.8100000000001,85.67713542708543
Querceto Il Querciolaia Tosc,2399.599999999999,19.78913152192028
Querceto Il Sole Alessandro,1396.8,74.077892325315
Querceto La Corte Toscana,1646.67,49.52115481547608
Querry Cider,1733.5200000000016,90.05260971895335
Quinta do Noval Port 11,1349.85,27.434900174093414
Quinta dos Murcas Rsv Red Al,503.88,33.341271731364614
Quintessa Rutherford Red,6234.569999999999,38.39510984719074
Quivira Znfdl Dry Creek Vly,137.88,35.0739773716275
R M Woodbridge Malbec,727.0600000000002,27.585068632575027
R M Woodbridge Moscato,437.3900000000002,31.64452776698143
R Stemmler Carneros Pnt Nr E,36.99,31.035414977020814
Raeburn Chard RRV,9682.26999999997,94.23255083776839
Ramon Cardova Garnacha,1403.2200000000003,41.896495203888215
Rampolla Sammarco Toscna IGT,769.86,90.41124360273297
Ranch 32 Chard,13.99,32.4517512508935
Ransom Selection Pnt Nr,3623.549999999992,75.1724137931034
Ravenswood Big River Znfdl,401.86000000000007,18.882197780321512
Ravenswood Teldschi Znfdl,1217.5900000000001,15.557782176266235
Ravenswood Znfdl Lodi,1378.2000000000005,93.6438833260775
Ravines Cabernet Franc,247.84000000000003,60.24854744996774
Ravines Gewurztraminer,16.99,35.49146556798116
Ravines Meritage,713.7,80.0
Rebel Yell American Whisky,4114.039999999984,95.39722511205528
Rebel Yell Variety Pack,12523.149999999967,88.55120317172593
Red Car Ritchie Vyd Chard,264.95,86.20871862615587
Red Diamond Shiraz Wash,398.64,45.14599638771825
Red Rock Pnt Nr,3939.8199999999815,2.464579600082846
Red Sox Club Series Chard Rs,439.7800000000001,22.17699758970396
Red Stag Hardcore Cider,4074.459999999987,57.07406625663264
Remy Martin VS Cognac,2639.2799999999997,73.18204114791072
Remy Martin XO Excelence VAP,1119.93,78.57187502790353
Rentas De Fincas Rioja,649.3500000000001,38.091938091938104
Renwood BBQ Zinfandel,1151.04,47.54743536280234
Renwood Timberline Znfdl,31093.860000000186,62.662596409709394
Revana Cab Svgn Napa Vly,3409.689999999999,43.073123949684565
Revel Stoke Roasted Pecan,714.45,41.28070543774932
Revelation Chard Pays D'Oc,81.48,34.609720176730484
Rhiannon Proprietor's Red,1011.08,3.230209281164692
Rhone Roger Sabon 13 CDR Rou,783.4400000000004,98.80143980394159
Ricardo Santos Malbec Mendza,1604.55,68.17051509769094
Richards Wild Irish Rose Red,1204.9800000000005,0.5942007336221979
Ridge Lytton Petite Sirah,4918.359999999994,30.757406940524817
Ridge Lytton Spring Znfdl,8137.799999999982,15.757575757575564
Ridge Ponzo Vyds Znfdl,1652.43,43.51228191209311
Riebeek Cellars Cab Svgn,519.48,25.502425502425506
Riebeek Cellars Cape Rose,493.6200000000002,38.57623272963011
Riebeek Cellars Chard,249.75,33.789789789789786
Riglos Gran Cab Svgn,549.7800000000001,96.86601913492669
Rio Madre 2014 Rose Rioja,739.2600000000002,82.8828828828829
Rioja Vega Tempranillo Garna,6727.829999999933,44.20786494307909
Riondo Blu Prosecco,2184.4799999999996,89.74950560316414
Riunite Sweet White,95.83999999999997,95.7220367278798
Rive Droite Rive Gauche CDR,29846.800000000447,23.327123845773883
Robert Hall Cab Svgn,32778.57000000023,87.33812975977912
Robert Sinskey Aries Pnt Nr,2087.33,54.928065998189076
Robert Sinskey Marcien Red,1499.8500000000001,6.807347401406815
Robert Sinskey Pnt Bl,199.92000000000002,75.49519807923168
Rochioli RRV Chard Cal,824.85,60.261865793780686
Rock Hills Farm Bourbon,649.87,30.07216827980981
Rodney Strong Bros Ridge Cab,802.89,94.13493753814345
Rodney Strong Symmetry,1615.71,53.1444380489073
Rombauer Vyds Chard Carneros,1349.2500000000005,43.34630350194554
Ron Virgin Black Spiced Rum,519.6000000000001,77.78290993071593
Ron Virgin Bold Coconut Rum,571.4800000000002,10.69678728914401
Roncolato Valpo Super S Barb,173.88,33.33333333333333
Ronrico Silver Rum,7.99,28.03504380475595
Ronrico Silver Traveler,19132.620000000003,31.01990213572405
Rose 'N' Blum Pink Moscato,89.70000000000002,32.77591973244148
Rosemount Cab Svgn/Merlot,2257.77,92.83186507040132
Rosemount Shiraz/Cab Svgn,6697.369999999953,6.963479694267457
Rosenblum RSV Znfdl Monte Rs,10445.249999999969,94.62636126468968
Roth Est Red Heritage Sonoma,10416.209999999955,80.71313846399018
Round Hill Chard,107.76,67.37193763919822
Round Pond Est Cab Rutherfrd,2339.609999999999,68.37079684220873
Royal Thistle Scotch,203.88,73.74926427310183
Rozes Infanta Isabel 10 Yr,1743.2800000000004,50.87191959983481
Rozes Vintage 2000 Old Port,2880.3299999999967,57.62429999340348
Ruca Malen Yauquen Bonarda,447.44,84.10736635079563
Ruffino Modus Toscana,1143.56,29.147574241841262
RumChata Liqueur,14869.459999999764,89.18871297276414
Rumson's Grand Rsv Rum,1363.69,94.88006805065667
Russian Standard Vodka,9114.929999999755,68.28148981944922
S Aviron 12 Fleurie Madrieir,505.7700000000001,64.74286731122844
S Aviron Cd Brouilly 12 Viel,493.7400000000001,67.74618220115852
S S Pierce 99 Vodka 80 Proof,150.96,15.401430842607313
S S Pierce Manhattan,197.82,23.657870791628746
S S Pierce Ninety Nine Bl W,89.88,80.30707610146862
S S Pierce Vodka,5108.41,86.76535360317594
SW4 London Dry Gin,7671.929999999979,38.56083149872311
Saarstein Riesling QbA,634.5700000000003,49.16872843027564
Saddleback Clrs 09 Cab Svgn,32633.410000000138,92.86482779458233
Salers Apertif Gentiane,43.98,67.53069577080491
Salmon & Trout Bordeaux Blnc,89.8,66.92650334075724
Salon Brut Bl de Bl 97,2899.8999999999996,15.030863133211481
Salviano Orvieto 13 Clsco,9675.889999999901,35.04380475594426
Samos High Peaks Muscat,160.86,65.53524804177546
San Callisto Montepulcno 09,1055.52,67.32605729877217
San Guido Sassicaia Guildal,574.77,73.38065661047027
San Polo Mezzopane 06 Toscan,1159.6000000000001,67.90272507761297
San Quirico Vernaccia,1572.9600000000003,54.00264469535144
San Zopito Montepulciano d'A,839.72,66.67222407469157
Sanford La Riconda Pnt Nr,607.84,63.47229534087918
Sanford Santa Barbara Chard,44564.13000000018,7.820594724950429
Santa Julia Malbec,2589.8400000000006,12.824344361041645
Santa Rita Organic Svgn Bl,9.99,66.46646646646647
Santa Rita RSV Merlot,6395.909999999967,5.589665895860995
Sassacaia,4249.75,56.16495087946349
Sassy Bitch Pnt Noir,143.88,31.526271893244374
Satellite Svgn Blanc Marlbor,2937.539999999994,90.29187687657017
Sauska Tokaji Aszu,948.87,47.67460242182807
Sauvignon Republic Svgn Bl,193.38,63.63636363636363
Sauza Cucumber Chili Tequila,4661.229999999974,69.30960283015409
Sauza Sparkling Margarita,41.940000000000005,87.17215069146398
Sauza Sprklg Wild Berry Marg,20.97,76.20410109680495
Sazerac 6 Yr Straight Rye,8787.069999999978,13.446689283230711
Sbragia Cab Svgn Monte Rosse,1011.78,84.74470734744706
Sbragia Home Ranch Merlot,395.82000000000005,53.39548279520995
Scaggs Vyds Mt Vedeer Montag,389.90000000000003,72.41343934342139
Scagliola Dolcesvago Moscato,104.78999999999999,68.22215860292012
Scagliola Dolcetto Sempre,1200.1900000000005,78.75336405069199
Scala Dei Negre Priorat,483.74,53.57216686649853
Schlink Haus Spatlese,137.88,31.070496083550907
Schlosskellerei Gobelsburg,2994.1199999999935,46.92931479032224
Schug Cab Svgn,2573.9699999999993,91.29787837465085
Schug Pnt Nr Carneros,65538.83,80.07683839391571
Schug Sonoma Cnty Chard,1079.4,48.37131739855476
Schug Svgn Bl Sonoma Vly,3261.959999999992,80.59234325374925
Scoresby Rare,18030.95999999983,38.3699481336539
Scorpion Silver,209.94,22.492140611603315
Scott Family Est Chard Arroy,2238.8800000000006,67.89242835703567
Scott Family Est Pnt Nr Arro,2327.0299999999984,51.988586309587724
Screech Honey Rum,804.3900000000004,74.76348537401013
Screech Spiced Rum,756.4300000000003,89.1807569768518
Sea Hagg Poitin White Whisky,116.86999999999998,53.0418413621973
Sea Ridge Chard Cal,155.88,65.97382602001541
Sebastiani Znfdl Sonoma Cnty,116163.72000000239,31.23032733455996
Secoli 13 Prosecco Valdobbia,4628.139999999989,89.21597013054917
Secoli 14 Pnt Grigio Venezia,219.78000000000003,65.96596596596596
Segal's Cab Svgn Spcl Rsv Ga,2497.809999999999,62.59683482730871
Seghesio Arneis RRV,175.84,74.30618744313011
Seghesio Rockpile Znfdl,2393.369999999999,19.60039609421022
Selbach-Oster Riesling,1053.3800000000003,93.36991399115229
Seratina Primitivo,465.5500000000002,13.822360648695115
Serbal Chardonnay,376.71000000000004,37.070956438639804
Serpent's Bite Cider Whiskey,13752.089999999462,44.60289308752125
Sette Ponti Crognolo Toscan,99.94999999999999,60.26013006503251
Shady Fruit Real Ruby Red Gr,15525.219999999761,62.28716468650299
Shady Fruit Valencia Orange,14906.869999999737,59.73359326186045
Shafer Hillside Cab Svgn,8010.77,40.184051686864116
Shafer Hillside Cab Svgn 06,779.98,66.66709402805199
Shafer Merlot Napa,7166.719999999993,52.35895918914088
Shafer One Pnt Five Cab Svgn,25896.770000000026,69.10985424050956
Shafer Relentless Syrah,7137.169999999995,63.66921342773113
Shane The Unknown Syrah No C,679.83,16.508538899430743
Shardana Valli Di Porto Pino,899.6400000000001,27.777777777777786
Shatter Grenache VdP Catalan,3958.0199999999927,70.46048276663579
Shellback Spiced Rum,5653.449999999984,67.6381678444135
Sidebar Svgn Bl,839.6500000000001,85.06044185077116
Siduri Pnt Nr Sonoma Cst,22028.110000000026,40.578469964059636
Sierra Cantabria Crianza,1471.0800000000006,53.20784729586428
Signo 11 Bobal de Manchuela,2158.919999999999,58.48155559261111
Signorello's Cab Svgn Napa,734.89,60.860809100681735
Silver Mtn Hard Cider,293.58000000000015,73.71074323864025
Silver Oak Cab Svgn Napa Vly,4619.79,70.84607741910347
Silver Root Marley Rum,179.88000000000002,22.09250611518792
Silverado Solo SLD Cab Svgn,10866.859999999999,46.88824554655162
Simi Chard,196814.3600000017,3.0658230425887454
Simply Naked Cab Svgn,987.8000000000009,81.95991091314032
Six Hats Shiraz,2543.939999999994,5.849980738539236
Skinnygirl Cucumber Vodka,749.5,98.50700466977985
Skinnygirl Mojito RTD,8969.689999999888,42.933590792992085
Skinnygirl Pina Colada,3601.429999999989,74.98493653909689
Skinnygirl Sprklng Margarita,3214.5099999999916,84.57587626107863
Skinnygirl Tangerine Vodka,2068.6200000000003,99.47887963956646
Skinnygirl Vodka,8365.76999999996,55.384859971048485
Skyy Barcraft White Sangria,5551.369999999968,59.230964608735995
Skyy Infusions Georgia Peach,48.510000000000005,41.455370026798604
Skyy Watermelon Fresca Vodka,8840.699999999755,40.9155383623452
Sledgehammer Zinfandel,287.76,1.9182652210175084
Sloane's Gin,6196.9599999999755,78.88351707934204
Smashberry Red,616.5600000000001,78.43843259374594
Smirnoff Fluffed Marshmallow,284.81000000000006,24.816544362908612
Smirnoff Light Lemon Sorbet,13320.83999999987,47.46690148669252
Smirnoff Light Strawberry,7.92,62.62626262626263
Smirnoff Lime Vodka,500.01000000000005,73.50452990940181
Smirnoff Mango Vodka,545.5800000000002,34.08116133289346
Smirnoff Orange Vodka,449.1900000000001,51.356886840757824
Smirnoff Peppermint Twist,1433.5200000000063,93.0562531391261
Smirnoff Pomegrante Vodka,155.88,25.943033102386448
Smirnoff Ruby Red Grapefruit,1274.1300000000035,79.55624622291295
Smirnoff Sorbet Mango/Pasion,23564.029999999213,62.17410538216243
Smirnoff Sours Watermelon,217.79999999999998,71.23966942148759
Smirnoff Wh Peach Sorbet,402.93000000000063,79.0931427295064
Smith & Hook Cab Svgn,629.93,1.4811169495023324
Smoking Loon Viognier Cal,3583.529999999986,23.615541100534596
Snake River Stampede Whisky,6575.009999999979,42.27278741781363
Snap Dragon Cab Svgn,191.76,2.002503128911126
Sobieski Vodka,1620.3700000000017,97.93010238402341
Sociando Mallet 12 Haut-Medo,923.7900000000001,93.52017233353901
Sokol Blosser Evolution Pnt,9153.769999999971,54.55577319508779
Sokol Blosser Evolution Sprk,2622.909999999997,21.782295236969542
Soli White Blend,9364.279999999893,99.31313459230181
Sonoma-Cutrer Pierres Chard,479.88,34.208552138034506
Sortilege Liqueur,10394.799999999934,16.258129064531825
Soter Vyds North Vly Pnt Nr,1119.68,97.8592097742212
Soter Vyds Planet Oregon Pnt,1597.6200000000003,89.2139557591918
Southern Comfort,522206.4699999946,18.49322623542983
Southern Comfort & Egg Nog,2058.1400000000003,94.72922153011942
Southern Comfort 100 Proof,72457.03,35.0506583765519
Southern Comfort Caramel,4044.479999999976,79.91929741276988
Southern Comfort Cherry,6832.559999999958,80.56541032936398
Southern Comfort Lime,1453.7400000000007,97.11433956553441
Speymalt Macallan 1993 20 Yr,5919.629999999997,75.05181911707318
Spiced Root Marley Rum,299.8,49.28619079386258
Spottswoode Cab Svgn Napa,5269.66,45.94015553185595
Spring 44 Gin,391.86,59.189506456387484
Spring 44 Honey Vodka,223.92000000000002,80.61807788495892
Spring 44 Vodka,363.87,52.29065325528348
Spring Vly Uriah Walla Walla,175.95000000000002,15.140664961636835
Spud Pumpkin Spice Vodka,849.6600000000001,42.05211496363251
Square One Bergamot Organic,4472.069999999987,27.79272238583006
St Brendans Peppermint Bark,5703.169999999962,72.454617344389
St Brendans Salted Caramel,6086.9199999999555,80.670026877304
St Elder Elderflower Liqueur,307.8900000000004,98.15518529344895
St Germain Liqueur,464.69000000000017,97.61131076631733
St Julien Rose CDR,307.12,63.115394634019275
St Mayhem Red Coffee & Peppe,252.88999999999996,1.7438411957767963
St Mayhem Wh Peach & Ginger,505.7800000000001,14.579461425916417
St Paul's Pnt Nr Alto Aldige,959.52,16.083041520760386
St Supery Dollarhide Svgn Bl,629.7900000000001,44.352879531272336
Staglin Family Vyd Est Chard,636.87,80.14665473330507
Staglin Salus Rthfd Chard,383.88,94.25341252474732
Stags Leap Csk 23 Cab Svgn,8579.48,83.76568276865265
Stags Leap SLV Cab Svgn,4934.529999999996,91.60163176634856
Stags Leap The Investor Red,6353.909999999994,28.649917924553485
Stark Raving Red,3310.829999999989,31.61714736183957
Stark Raving White,701.3500000000001,43.637270977400746
Steele 09 Bien Nacido Pnt Nr,367.35,91.2835170818021
Steele Out Kaste Lke Cty Red,857.61,83.45401756042958
Steele Pacini Mendocno Znfdl,492.71,41.55385520894643
Steele Red Hills Cab Svgn,519.6500000000001,1.2797074954296332
Steelhead Red,2007.9900000000007,86.66676626875632
Steph Avrn Chn Vielles Vig,219.89,87.63017872572651
Steph Avrn Julienas Vielles,739.6300000000001,76.41253058961914
Sterling Chard,13110.039999999932,4.589764790953795
Sterling Rsv Platinum Red,459.90000000000003,10.489236790606666
Sterling Vintners Cltn Syrah,1415.7900000000009,25.236087272830037
Sterling Vntnr Coll Rose Ltd,610.4700000000003,8.359133126935014
Sterling Vntrs Cltn Chard,449.4,9.7196261682243
Sterling Vyd Aromatic White,1667.400000000001,75.44080604534007
Stival Pnt Grigio,2026.44,26.712856043110094
Stival Pnt Grigio Veneto,191.76,1.2515644555694647
Stoli 80 VAP Lemonade Shaker,3180.22999999999,98.33093832835989
Stolichnaya Chocolat Kokonut,1169.1900000000062,96.11354869610587
Stone Barn Chard,1379.52,38.952679192762716
Stone Cellars Pnt Grigio,22359.410000000054,19.511427179876602
Stonehaven Svgn Bl,657.5300000000001,20.347360576703732
Stonehedge Amador 12 Znfdl,6023.969999999982,96.70317083252405
Stoneleigh Pnt Nr Marlboro,1358.6400000000008,57.09680268503801
Stranahan's Colorado Whiskey,18047.30999999999,29.474254057806913
Stratus Cab Franc VQA,1559.4800000000002,98.67391694667454
Stump Jump Shiraz,203.83000000000004,8.865230829612935
Sule Susumaniello IGP,20.99,31.967603620771794
Summers Cab Svgn Rsv,49775.10000000005,32.93678967998055
Sutter Home Cab Svgn,36142.53000000046,17.078383832012655
Sutter Home Chard,69114.80999999978,12.281029203437805
Sutter Home Malbec Arg,71.88,32.05342237061768
Sutter Home Merlot Cal,32498.490000000562,10.112746776851175
Sutter Home Pnt Grigio,143.04,33.557046979865774
Sutter Home Wh Znfdl,74551.94999999952,0.12997647948642713
Svedka 100 Vodka,4160.529999999979,84.81635753137212
Svedka Citron Vodka,31998.950000000554,38.84074321188777
Svedka Colada Vodka,332.15000000000003,56.706307391238894
Svedka Grape Vodka,337.74,42.449813465979744
Svedka Grapefruit Jalapeno,7839.369999999915,88.33945536863109
Svedka Orange Cream Pop,5351.889999999965,75.7416538830206
Svedka Strwbry Lemonad Vodka,106.91999999999999,14.702581369248025
Sycamore Lane Merlot Cal,1200.83,2.0677364822664264
Szigeti Gruner Velt Skt Brut,823.6500000000001,55.425241303951935
T-Vine Grenache Napa,23534.300000000097,24.768571829202845
T-Vine Petite Sirah Napa,17388.399999999954,94.16076234731199
Taittinger Brut Francaise,382.99,31.97211415441656
Taittinger Brut Millesime,419.94,35.06215173596228
Talmard Macon Chard,431.76,0.6948304613674264
Tangent Albarino,769.8300000000003,87.31797929412988
Tangent Chard,23506.47000000004,81.10264961093694
Tangent Pnt Gris,2176.02,73.02552366246636
Tanqueray Bloomsbury,23365.94000000016,59.89893836926768
Tanqueray Old Tom Gin,2424.0299999999997,95.94064429895668
Tanteo Tropical Tequila,239.94,74.93540051679587
Tarantula Azul Tequila,359.82,23.06153076538268
Tardieu Laurent Le Becs Fins,1652.1300000000006,89.8337297912392
Tarima 14 Blanco Alicante,755.1600000000003,31.67673075904448
Tarkettle Chard RRV,359.76,35.49032688458972
Tasca D'Almerita Lamuri Nero,310.77000000000004,28.834829616758384
Tasca D'Almerita Leone 11,588.69,20.440299648371813
Tasca D'Almerita Rosso 06,1798.5100000000002,76.01014172843075
Tatoosh Bourbon,1191.77,3.8866559822784543
Tatoosh Whiskey,562.89,41.76837392741034
Tavernello Pinot Grigio IGT,143.88,65.51292743953294
Taylor Fladgate 11 Port,909.85,52.14726330032901
Taylor Lake Country Wh,55.93,24.763096728052925
Telmo Rodriguez Gaba do XII,107.88,34.59399332591768
Tenshen Red,17238.49999999996,94.04240508164861
Tenshen White,4677.399999999986,87.93175695899427
Tenuta Alzatura Sagrantino,5637.179999999992,73.22597468947235
Tenuta San Guido 09 Sassacia,4079.76,91.88334607918112
Tenuta Santo Pietro Imago 11,184.85999999999999,3.148328464784157
Tenuta Sette Cieli Indaco,1727.64,79.21152554930427
Tenuta Sette Cieli Yantra,439.80000000000007,56.96225557071397
Tenuta Sette Ponti Crognolo,531.8100000000001,37.248265357928595
Tenuta Sette Ponti Oreno,2699.4999999999995,67.56732728283015
Terlato Fmly Vyd Angels Peak,699.8000000000001,70.78022292083452
Terra D'Oro Znfdl,143.88,32.443703085904914
Terra d'Oro Ch Bl/Viognier,3285.2599999999898,48.46983191589083
Terra d'Oro Deaver Vyd Znfdl,11276.40999999996,28.964980876005637
Terra de Touros White,925.4000000000004,83.72919818456884
Terrasole 07 Brunelo d Montl,6348.72999999999,84.79317910826258
Terre du Lion Saint-Julien,1239.69,89.52560720825369
Terruzzi & Puthod Vernaccia,4.99,32.46492985971944
The Club Mudslide,63.68000000000001,88.61494974874373
The Club Strawbry Margarita,39.79999999999999,96.30653266331657
The Dreaming Tree Everyday,9504.04999999991,48.87442721786983
The Feathery Blended Scotch,7846.1899999999805,15.73897649687281
The First Lady Cab Svgn,584.55,9.263536053374386
The GlenDronach Cask Strngth,2429.729999999999,94.51297057697768
The Glenlivet Oloroso Nadu,874.89,86.60631622261084
The Glenturret 27 Yr Old,3599.8200000000006,95.79117844781128
The Irishman Irish Whiskey,446.31000000000006,63.278886872353304
The Macallan 17Yr Old Scotch,3909.8299999999995,73.85666384471958
The Macallan 18 Yr Old,1079.9099999999999,6.695928364400733
The Macallan Edition No 1,23797.62000000002,92.44983321861599
The Pessimist Cab Svgn,181.73999999999998,68.17431495543083
The Royal Chenin Blanc,131.89,45.2043369474562
The Steward's Solera Bourbon,6818.279999999986,38.471432678035974
The Tractor Guy Pnt Nr,2438.7799999999997,73.3883335110178
The Tweeddale 12 Yr Old,741.86,37.43293882942873
Three Olives Blueberry Vodka,20052.18000000005,38.123934654486604
Three Olives Cake Vodka,314.78999999999996,55.67838876711457
Three Olives Chocolate Vodka,11698.489999999923,90.70880087942967
Three Olives Dude Vodka,1034.3100000000004,83.79789424833949
Three Olives Elvis Presley,119.92,43.162108072048035
Three Olives Grape Vodka,114.83999999999995,99.38174851967956
Three Olives Jacked Apple,329.70000000000005,95.20169851380042
Three Olives Loopy Vodka,12.870000000000001,44.05594405594406
Three Olives Tomato Vodka,164.89000000000001,33.652738189095764
Three Olives Vodka,412.8300000000004,79.18998134825476
Three Olives Vodka w/Flask,5585.649999999965,93.72427559907975
Three Olives Whipped Cream,274.75000000000006,81.24112829845315
Three Saints Steak House Red,167.88,32.45175125089349
Tiamo Chianti,311.76,39.11662817551963
Tierra de Antes Malbec Mndza,184.09,59.58498560486718
Tiki Sound Svgn Bl,317.74000000000007,66.84081324353245
Tin Barn Znfdl RRV Gilsson,263.88,32.42382901318781
Tineta Avante 10 Tinto Fino,5758.759999999988,20.701852482131407
Tintero Langhe Arneis,1483.3500000000001,69.11383018168337
Tippy Cow Shamrock Mint,1924.9800000000007,79.52913796506976
Tisdale Merlot Cal,718.2,8.42105263157895
Tiziano Pnt Gr Delle Venezie,1019.15,7.289407839866563
Toad Hollow Risque Sparkling,764.5500000000003,8.577594663527597
Toasted Head BB Oaked Svgn B,452.6400000000001,74.93814068575469
Tom Eddy Cab Svgn Napa,1264.77,63.05889608387295
Tom Eddy Mt Veeder Cab S Rsv,1247.84,43.544044108219
Tomahawk Maple Cream Liqueur,2904.6599999999944,58.572005872844386
Tommasi Poggio Tufo Cab Svgn,439.55999999999995,84.52998452998453
Tommaso Bussola Amarone Clsc,539.91,35.072512085347554
Tons de Durum Douro Red,683.4300000000003,76.29603617049297
Tormaresca Neprica Puglia,753.35,41.620760602641546
Torna Sorrento Limoncello,363.74000000000007,91.1255292241711
Torremoron Tinto,1697.4999999999977,90.07481590574372
Tortoise Creek Cal Pnt Nr,1247.04,2.1346548627149184
Tozai Snow Maiden Junmai Ngr,125.93,34.18565869927738
Tracia Malbec,7201.259999999956,32.45890302530339
Tracia Syrah,82.39,93.72496662216288
Trader Joe's Petit Rsv Znfdl,93.48,31.06546854942234
Triga Alicante Tinto 11,4417.789999999992,40.06233886173845
Triibe Celtic,318.83,68.42204309506633
Trimbach Pnt Gris Rsv,1259.4,7.289185326345892
Trinity Oaks Merlot Cal,767.04,14.893617021276597
Triple Crown Blended Whiskey,447.72,83.77110694183865
Triton Avante Mencia,1394.0700000000004,90.42300601834916
Trivento Birds & Bees Sw Red,244.44,31.075110456553762
Trombetta Family Pnt Nr Gaps,2029.71,69.08376073429208
Trombetta Family Wines Pnt N,999.8000000000001,27.14342868573715
Truuli Peak Vodka,1124.5500000000002,81.62020363701036
Tuaca Italian Liqueur,17353.569999999912,15.121787620644684
Tullamore Dew 10 Yr Old,3219.169999999995,80.2234737525511
Tullibardine 20 YO Highland,1259.93,89.72244489773242
Tullibardine Burgundy Finish,974.8499999999999,52.758885982458835
Tullibardine Sauterne Finish,779.88,20.92116735908088
Tullibardine Sherry Finish,1364.79,88.84004132503902
Turnbull Cab Svgn 11,1370.75,61.09575050155025
Turnbull Syrah 11,18667.529999999977,92.42620743076347
Turning Leaf RSV Cab Svgn,67222.7400000004,31.06404172159558
Turning Leaf RSV Chard Cal,89249.95000000171,19.6729634022222
Twenty Grand Cognac,1979.0100000000007,90.37700668516077
Twisted Cab Svgn Cal,539.4,49.34371523915461
Two Hands Bella Gardn Shiraz,3289.5299999999984,81.80135156086126
UV Ruby Red Grapefruit Vodka,10638.269999999815,53.236853193015975
UV Sangria Vodka,9360.889999999856,59.018573700230064
Ultimat Vodka,8770.349999999984,39.57002856214393
Uncle Val's Peppered Gin,5618.029999999986,48.457021411419895
Usquaebach 15 Yr Whisky,4829.309999999996,72.2950069471622
Uvaggio Primitivo Lodi,4136.549999999995,89.20404685063639
Valandraud 09 St Emilion Cru,539.91,8.051341890315047
Valckenberg Rsl,103.91999999999999,0.6928406466512554
Valdivieso Brut,168.87,72.01989696216025
Valley of the Moon Znfdl,1199.4,7.273636818409224
Vampire Transylvania Merlot,350.4600000000001,97.56320264794842
Van Ruiten Family Cab Svgn,409.11000000000007,90.07113001393269
Van Ruiten Family Chard,1219.3199999999993,92.33343174884361
Vega Sindoa 14 Chard Navarra,1318.8000000000006,71.83651804670914
Vega Sindoa 14 Garnacha Nava,916.2700000000003,91.05722112477764
Vega Sindoa Cab Svgn Navarra,2082.220000000001,15.00513874614598
Vegan Vines Chard,6958.259999999956,93.84328840830895
Velvet Crush Red Blend,10226.029999999884,25.665287506489857
Vendange Shiraz,207.48000000000002,25.82417582417583
Vendange Sweet White,430.92000000000036,92.34196602617656
Venta Morales Tempranillo,3061.4699999999925,1.5913923703316144
Verde Sole Chard,949.0500000000002,57.00964122016754
Veuve du Vernay Sprklng Brut,1284.6599999999999,43.785904441642145
Viberti Barbera D'Alba Gemel,2297.7000000000007,39.626583104844
Viberti Barolo Buon Padre,155.96,50.33341882533983
Viberti Barolo Rsv 06 Volta,1127.8799999999999,83.87062453452494
Viberti Bricco Airoli,956.6700000000002,93.85681582991
Viberti Langhe Nebbolio,2778.609999999998,24.563720709275447
Vietti Nebbiolo Perbacco DOC,374.85,37.777777777777786
Vieux Clocher Chateauneuf Du,419.88000000000005,31.98056587596456
Vieux Clocher Cote du Rhone,209.85000000000005,23.678818203478695
Vieux Clocher Rose CDR,167.85999999999999,27.618253306326697
Vieux Telegraphe Chtnf Pape,7049.059999999995,14.88907740890268
Vieux Telegraphe Pigeoulet,1659.1700000000003,63.35818511665472
Vigna Magana Dignus,99.94999999999999,86.4832416208104
Vigne A Porrona Rosso,389.7000000000001,97.77777777777777
